"gvkey","tic","conm","PC1","PC2","PC3","prccq","growth","big_growth"
62646,"CWBC","COMMUNITY WEST BANCSHARES",1.56344583286945,0.273161500977961,-0.0305083678575236,10.03,-0.0582159624413146,"NO"
62654,"SASR","SANDY SPRING BANCORP INC",1.37515514607129,-0.148515439534258,0.0779834119397814,31.34,-0.19682214249103,"NO"
62655,"DFODQ","DEAN FOODS CO",1.01740765156261,0.203057135287385,-0.232502886408775,3.81,-0.670415224913495,"NO"
62686,"CRR","CARBO CERAMICS INC",1.83680948407819,1.72396580889237,-0.151257106770418,3.48,-0.658153241650295,"NO"
62689,"TRV","TRAVELERS COS INC",-4.99649877784501,-1.00118492176533,-0.277896163655009,119.75,-0.11714833382483,"NO"
62723,"TCX","TUCOWS INC",1.39139774977486,-0.135597114049852,0.115182175637476,60.06,-0.142612419700214,"NO"
62732,"SYKE","SYKES ENTERPRISES INC",1.42061150933417,0.189310122737922,0.0716591792215035,24.73,-0.213672496025437,"NO"
62823,"FCN","FTI CONSULTING INC",1.21595103658093,-0.211531053412552,-0.165172807092118,66.64,0.5512104283054,"YES"
62844,"GSH","GUANGSHEN RAILWAY CO LTD",0.363285419164243,0.226909043386274,-0.159957189409692,18.682,-0.440658682634731,"NO"
62895,"PFBI","PREMIER FINANCIAL BANCORP",1.51786837302627,-0.0380146075665906,-0.0120452362089701,14.91,-0.257470119521912,"NO"
62897,"TUP","TUPPERWARE BRANDS CORP",1.75328489429654,0.761295740615744,0.614723350323373,31.57,-0.496491228070175,"NO"
62919,"MFIN","MEDALLION FINANCIAL CORP",1.552066630913,0.371593866245937,-0.0503147312071702,4.69,0.328611898016997,"YES"
62921,"NBIX","NEUROCRINE BIOSCIENCES INC",1.55620043961478,0.423481523425175,0.00168101289634576,71.41,-0.0796494393607425,"NO"
62965,"SSNC","SS&C TECHNOLOGIES HLDGS INC",0.663320807792082,0.0638830519376098,-0.238709210008709,45.11,0.114377470355731,"NO"
62979,"SBSI","SOUTHSIDE BANCSHARES INC",1.37390927987893,-0.0708835302668674,0.0531115436911659,31.75,-0.0573040380047506,"NO"
63000,"RUSHA","RUSH ENTERPRISES INC",1.0418523565257,-0.412052290984662,-0.338793513769206,34.48,-0.321393426490848,"NO"
63005,"AVDL","AVADEL PHARMACEUTICALS -ADR",1.10570320441454,0.335362983536656,-0.0524808688999569,2.58,-0.685365853658537,"NO"
63018,"DTRK","DATATRAK INTERNATIONAL INC",1.1538209520642,0.270297845474692,-0.0505970085838689,3,-0.516129032258065,"NO"
63030,"CASI","CASI PHARMACEUTICALS INC",1.50953283817287,0.367846712579153,-0.0703589037760589,4.02,0.236923076923077,"NO"
63058,"SBFG","SB FINANCIAL GROUP INC",1.54761859823952,0.0145384606783547,-0.00541439472448387,16.45,-0.11032990805841,"NO"
63080,"ANSS","ANSYS INC",0.989909645706847,-0.521651712624489,-0.0266151780718407,142.94,-0.0315061996070195,"NO"
63083,"ELGX","ENDOLOGIX INC",1.67219999282952,0.978528593970154,-0.0399376106006534,0.716,-0.866168224299065,"NO"
63099,"BVSN","BROADVISION INC",1.67564606643687,0.766272253428803,-0.0894498457608762,1.14,-0.683333333333333,"NO"
63120,"AXAHY","AXA SA",-37.4250745431614,3.23614894434059,5.00983298190316,21.557,-0.274223957982627,"NO"
63123,"GWR","GENESEE & WYOMING INC  -CL A",0.32509906248614,-1.19235525901792,-0.975736198623365,74.02,-0.0598247173885432,"NO"
63135,"DCOM","DIME COMMUNITY BANCSHARES",1.36131877728413,0.0993146842953329,0.0534627493692972,16.98,-0.189498806682578,"NO"
63139,"TRQ","TURQUOISE HILL RESOURCES LTD",-1.57722861554972,0.943036101997125,0.882841055742273,1.65,-0.518950437317784,"NO"
63165,"KTYB","KENTUCKY BANCSHARES INC",1.40881064132448,-0.980147481008175,0.0167023814902091,22.7,-0.507057546145494,"NO"
63169,"DASTY","DASSAULT SYSTEMS SA",-0.315774601607164,-0.409248225584183,-0.163206224756177,118.544,0.114355276887356,"NO"
63172,"FDS","FACTSET RESEARCH SYSTEMS INC",1.23139577229191,-1.13153496861537,-0.0873267896490802,234.49,0.173153892335401,"NO"
63178,"PROV","PROVIDENT FINANCIAL HOLDINGS",1.66589095108141,0.301733026691786,-0.151728825658873,15.5,-0.157608695652174,"NO"
63185,"CHKP","CHECK POINT SOFTWARE TECHN",-0.0584548375088358,-0.758272885711555,-0.706466658996348,102.65,-0.00936112719552209,"NO"
63186,"QGEN","QIAGEN NV",0.990646108024527,0.379149231513179,0.14828540406754,34.45,0.113805366957646,"NO"
63197,"HWEN","HOME FINANCIAL BANCORP",1.0555742745943,0.294928066919165,-0.230889144890845,6,-0.142857142857143,"NO"
63224,"CVCY","CENTRAL VALLEY CMNTY BANCORP",1.56196773682946,0.148074948295419,-0.00762126696393935,18.87,-0.0649157581764122,"NO"
63232,"OCFC","OCEANFIRST FINANCIAL CORP",1.41144200118823,0.0601214531011108,0.0411817194284367,22.51,-0.14247619047619,"NO"
63272,"CPKF","CHESAPEAKE FINL SHARES INC",1.52218121416843,-0.28609923415793,-0.00310877497929685,24.55,-0.181666666666667,"NO"
63288,"FFG","FBL FINANCIAL GROUP INC-CL A",1.03311859988212,-1.07026701628423,-0.113911535294749,65.65,-0.0574300071787509,"NO"
63290,"PEGA","PEGASYSTEMS INC",1.33015085963854,-0.0197250389373004,-0.0206960862271776,47.83,0.0144220572640509,"NO"
63312,"RCAR","RENOVACARE INC",1.5421276101177,0.339036577921983,-0.116680166403095,1.45,-0.702258726899384,"NO"
63337,"MGTI","MGT CAPITAL INVESTMENTS INC",1.53032492625569,0.420473197771758,0.0957638390749016,0.0534,-0.988781512605042,"NO"
63338,"STRA","STRATEGIC EDUCATION INC",1.50623152985873,-0.310881774933929,0.010007771001619,113.42,0.266130832775173,"NO"
63388,"WHLM","WILHELMINA INTERNATIONAL INC",1.62126984459116,0.37246427921483,-0.0734720747596836,5.83,-0.0989180834621329,"NO"
63395,"HLAN","HEARTLAND BANCCORP",1.2755767531461,-0.991890514976316,-0.103516583884063,81,-0.0193704600484261,"NO"
63402,"CHBH","CROGHAN BANCSHARES INC",1.49754485992339,-0.706381409497482,0.0149891076367577,49.75,-0.0109343936381709,"NO"
63417,"TTEC","TTEC HOLDINGS INC",1.43050264306764,0.185409232177139,0.148152026746617,28.57,-0.290186335403727,"NO"
63422,"LAMR","LAMAR ADVERTISING CO  -CL A",0.867621622355708,-0.510477785325248,-0.0467149554626191,69.18,-0.0681573275862067,"NO"
63447,"GES","GUESS INC",1.35403945258197,0.484083949184653,-0.342646041492166,21.24,0.310302282541641,"YES"
63454,"AWRE","AWARE INC",1.60558151158947,0.392569647058981,0.0158590358617602,3.61,-0.197777777777778,"NO"
63456,"CSV","CARRIAGE SERVICES INC",1.46210409835675,-0.0428590773435449,-0.0541686837632282,15.5,-0.397121742512641,"NO"
63477,"BAESY","BAE SYSTEMS PLC",-4.61939438350502,0.385460594448165,-1.13719502748167,23.393,-0.245508788905015,"NO"
63501,"ETFC","E TRADE FINANCIAL CORP",-1.4984774903839,0.220302399158225,1.78405914384083,43.88,-0.114787169659068,"NO"
63520,"TACT","TRANSACT TECHNOLOGIES INC",1.60770784883271,0.316455399425681,-0.0886884367241512,8.98,-0.322264150943396,"NO"
63527,"SRCL","STERICYCLE INC",0.908012238114118,-0.107490234890135,-0.0262528118722423,36.69,-0.460361817914399,"NO"
63541,"MMAC","MMA CAPITAL HOLDINGS",1.63215523181162,0.255781506720925,-0.0182246277831292,25.2,0.037037037037037,"NO"
63543,"SGB","SOUTHWEST GEORGIA FINL CORP",1.54225903460123,0.0708769190703145,-0.0060468830066445,20.28,-0.155,"NO"
63546,"SSREY","SWISS RE LTD",-6.59670850048685,1.05488198507297,2.98410053049833,22.855,-0.0236661113247041,"NO"
63593,"QEPC","QEP CO INC",1.56099050410084,0.00132424673619923,-0.282370592595376,26,-0.105914718019257,"NO"
63596,"WLFC","WILLIS LEASE FINANCE CORP",1.33567780468628,-1.08880182679042,-0.123990703564449,34.6,0.385662795354425,"YES"
63639,"OCN","OCWEN FINANCIAL CORP",1.24460955888304,0.558364645149238,0.366284560800093,1.34,-0.571884984025559,"NO"
63643,"ANF","ABERCROMBIE & FITCH  -CL A",1.32615621125835,0.477458922904305,-0.164620394978985,19.7,0.4668652271035,"YES"
63645,"ENDP","ENDO INTERNATIONAL PLC",2.02239083903279,1.38168496596607,1.86223320247517,7.3,-0.0580645161290323,"NO"
63650,"SPPI","SPECTRUM PHARMACEUTICALS INC",1.55600050026439,0.591423222324619,-0.00957666021568182,8.75,-0.538258575197889,"NO"
63718,"BXLC","BEXIL CORP",1.59769236058205,-0.0967309713613723,-0.0111117008861875,10.1,-0.175510204081633,"NO"
63721,"HFBK","HARFORD BANK ABERDEEN/MD",1.44791172903858,-0.0298939863089318,0.0801604506142953,28,0.0769230769230769,"NO"
63725,"WTBA","WEST BANCORPORATION INC",1.48878775776078,0.0592202095540724,0.0019377008285344,19.09,-0.240954274353877,"NO"
63739,"BJRI","BJ'S RESTAURANTS INC",1.4466468322547,-0.0671507624806525,-0.104892639148221,50.57,0.389285714285714,"YES"
63759,"SCRYY","SCOR SE",-3.12397455476332,0.833411466002196,1.25940886969016,4.504,0.118172790466733,"NO"
63763,"HIBB","HIBBETT SPORTS INC",1.48338221560348,0.169361429999838,-0.236292680629126,17.47,0.36484375,"YES"
63781,"WTFC","WINTRUST FINANCIAL CORP",0.520545231942971,-0.522315824524046,0.480685993791277,66.49,-0.192788636639553,"NO"
63847,"PAG","PENSKE AUTOMOTIVE GROUP INC",-0.40616728002469,-0.830069363092372,-0.849589173986908,40.32,-0.157366771159875,"NO"
63863,"USNA","USANA HEALTH SCIENCES INC",1.4093701256843,-0.193552537670085,-0.119919516926895,117.73,0.589871708305199,"YES"
63876,"TGI","TRIUMPH GROUP INC",1.55639634793464,0.691740521098133,0.000369143035697816,11.5,-0.577205882352941,"NO"
63892,"NOV","NATIONAL OILWELL VARCO INC",0.132353189444716,0.654001750344987,0.2433013212101,25.7,-0.286507495835647,"NO"
63901,"PBIO","PRESSURE BIOSCIENCES INC",1.77142113155133,1.85292534294712,-0.0862658019620876,2.25,-0.357142857142857,"NO"
63904,"CBD","CIA BRASILEIRA DE DISTRIB",-0.275817950395797,0.437330595408561,-0.0567350264802947,20.77,-0.118795078489605,"NO"
63927,"UNFI","UNITED NATURAL FOODS INC",1.18320714682209,0.0619698875561764,-0.199629915904455,21.73,-0.43951508898633,"NO"
63930,"BBQ","BBQ HOLDINGS INC",1.64092654815872,0.553512037942928,-0.0839951565605043,4.59,-0.299236641221374,"NO"
63952,"HCHC","HC2 HOLDINGS INC",1.45958232495945,0.66106643242401,-0.142928365134828,2.64,-0.556302521008403,"NO"
63986,"PLUS","EPLUS INC",1.39811927432078,-0.469494568197961,-0.140523013688561,71.17,-0.0535904255319149,"NO"
63987,"VEON","VEON LTD",-1.45702101332406,0.953422819155501,2.34784881613195,2.34,-0.390625,"NO"
64028,"NUS","NU SKIN ENTERPRISES  -CL A",1.1516239514892,-0.265235628222563,-0.140257400218837,61.33,-0.101128535834677,"NO"
64030,"STLD","STEEL DYNAMICS INC",-0.251634854470202,-0.134010099964595,-0.821324653301347,30.04,-0.303501043357292,"NO"
64061,"FORR","FORRESTER RESEARCH INC",1.5395497934733,0.0704727604492638,-0.0639476703046801,44.7,0.0113122171945701,"NO"
64063,"GEL","GENESIS ENERGY  -LP",0.617483676643351,0.256033705360106,0.0750147057521933,18.47,-0.173601789709172,"NO"
64088,"VSAT","VIASAT INC",1.46271541638235,0.383310602802517,-0.0941491268664612,58.95,-0.212424849699399,"NO"
64121,"HIHO","HIGHWAY HOLDINGS LTD",1.43779099782875,0.389095292389311,-0.490180168804997,2.5601,-0.390452380952381,"NO"
64163,"DPW","DPW HOLDINGS INC",1.43435141239835,0.779503200515007,-0.0724932724210705,0.1025,-0.968068535825545,"NO"
64166,"DGX","QUEST DIAGNOSTICS INC",-0.411618901568395,-0.839902758121844,-0.46561977509914,83.27,-0.154533455173114,"NO"
64175,"LAD","LITHIA MOTORS INC  -CL A",0.61161651155776,-1.5710720517316,-0.23264044755924,76.33,-0.328021832907826,"NO"
64193,"EMCF","EMCLAIRE FINANCIAL CORP",1.55890445057539,-0.0862485768106246,-0.00261273035526236,30.34,-0.000329489291598075,"NO"
64223,"DXPE","DXP ENTERPRISES INC",1.51755158701136,0.177451597221514,-0.167954845844704,27.84,-0.0585052417991207,"NO"
64228,"UBFO","UNITED SECURITY BANCSHARS CA",1.57726502805516,0.286391095309794,-0.0197344524547164,9.58,-0.129090909090909,"NO"
64229,"DBCP","DELMAR BANCORP",1.58923811561866,0.186258793770778,-0.0249298227491256,6.95,-0.0352314056470196,"NO"
64254,"HLIO","HELIOS TECHNOLOGIES INC",1.50921653325283,0.0472689933873329,-0.195463562246699,33.19,-0.48693770289071,"NO"
64275,"CALM","CAL-MAINE FOODS INC",1.51672936100077,0.452744502301332,-0.262184001658974,46.72,-0.0609045226130654,"NO"
64278,"ELTK","ELTEK LTD",1.6277644385105,0.598722598351981,-0.0850547551376729,2.1199,-0.480416666666667,"NO"
64302,"NSP","INSPERITY INC",1.16570993892742,-0.468432690036578,-0.125820108582774,93.36,0.627898866608544,"YES"
64306,"KRC","KILROY REALTY CORP",0.981382099408848,-0.111054354096219,0.161360280041519,62.88,-0.157669122572003,"NO"
64327,"CERS","CERUS CORP",1.50680074005879,0.427809482517525,-0.0169629085117997,5.07,0.5,"YES"
64334,"VCEL","VERICEL CORP",1.58953711739755,0.49886081682528,-0.13025370811327,17.4,2.19266055045872,"YES"
64336,"CEA","CHINA EASTERN AIRLINES CORP",-2.11225444029111,0.083306146249834,-0.794290859636547,27.38,-0.242390702822358,"NO"
64344,"MTN","VAIL RESORTS INC",1.28646180024324,-0.818446755624739,0.142772947108569,251.32,0.0973714086106016,"NO"
64355,"GOGL","GOLDEN OCEAN GROUP",1.32976872161253,0.404108283431622,-0.0919942909831546,6.16,-0.244171779141104,"NO"
64356,"CIEN","CIENA CORP",-0.583782058546305,-0.881653634557416,-2.46610775718204,31.26,0.469675599435825,"YES"
64389,"SLGN","SILGAN HOLDINGS INC",0.758311496704252,-0.0292350821531097,-0.450765758285398,23.62,-0.196325280707724,"NO"
64410,"KMX","CARMAX INC",-0.278068248882456,-0.143004083890752,-0.31146356896899,66.07,-0.0412131766071688,"NO"
64480,"TIVO","TIVO CORP",1.32902789914802,0.377228383281562,0.0989231795896832,9.41,-0.396794871794872,"NO"
64488,"CLWT","EURO TECH HOLDINGS CO LTD",1.57306792578689,0.122296524178287,-0.175546282933657,2.85,-0.138972809667674,"NO"
64536,"EEFT","EURONET WORLDWIDE INC",1.16706847884726,-0.318634782795988,0.0571407635304492,102.38,0.214904473715438,"NO"
64547,"SSB","SOUTH STATE CORP",1.14963478400329,-0.512184789047658,0.20347681649184,59.95,-0.312105565117613,"NO"
64552,"AMTD","TD AMERITRADE HOLDING CORP",-0.474304384747644,0.155256721172184,0.224703494810458,48.96,-0.042440837081948,"NO"
64568,"GIFI","GULF ISLAND FABRICATION INC",1.71835581090585,1.02972123245092,-0.239981786697699,7.22,-0.46219739292365,"NO"
64577,"ELP","COPEL-CIA PARANAENSE ENERGIA",-0.0290832747544626,0.4792046036866,-0.0750547074713798,7.83,0.0262123197903015,"NO"
64628,"SBNC","SOUTHERN BANCSHARES NC INC",-4.65533249269805,-70.0024605792,3.47126889515285,3370,0.248610596517229,"NO"
64630,"TTWO","TAKE-TWO INTERACTIVE SFTWR",1.1824110219349,-0.0801611934640567,-0.0385455232066776,102.94,-0.062306431043906,"NO"
64637,"EMKR","EMCORE CORP",1.61959375698936,0.383834960281783,-0.149072348646317,4.2,-0.348837209302326,"NO"
64690,"ALV","AUTOLIV INC",0.119190596498397,-1.02775187774063,-0.334525588029043,70.23,-0.447355996222852,"NO"
64692,"PPSF","PEOPLES-SIDNEY FINANCIAL CP",0.165361313064909,0.069649696933251,-0.0303159495192752,11.33,0.105258023607453,"NO"
64699,"FBC","FLAGSTAR BANCORP INC",2.71275712696338,0.0929925791422064,0.581208823540522,26.4,-0.294494922501336,"NO"
64745,"KNL","KNOLL INC",1.34576154502027,0.116836976852664,-0.267339468771842,16.48,-0.284722222222222,"NO"
64766,"RMBS","RAMBUS INC",1.45058827880806,0.438230587778265,0.16330339879631,7.67,-0.460618846694796,"NO"
64768,"AMZN","AMAZON.COM INC",-14.547511323587,-3.44091078135514,-2.36788187944667,1501.97,0.284316827280734,"NO"
64784,"JFBC","JEFFERSONVILLE BANCORP",1.58243250163205,0.0403444462348192,-0.021667175280713,18.15,0.106707317073171,"NO"
64791,"WILC","G WILLI-FOOD INTL LTD",1.53125738088219,0.323560453260388,-0.135149633258135,6.99,-0.0278164116828929,"NO"
64794,"UCBI","UNITED COMMUNITY BANKS INC",1.23670996626373,0.167985629163122,0.206951415254719,21.46,-0.237384506041222,"NO"
64821,"ARE","ALEXANDRIA R E EQUITIES INC",0.644174527234487,-0.398395545734585,0.337641271879065,115.24,-0.117543456619956,"NO"
64835,"RYAAY","RYANAIR HOLDINGS PLC",-1.23304640261147,-0.692053717091775,-0.690680269734227,71.34,-0.31528937517996,"NO"
64853,"QRVO","QORVO INC",1.10420787240823,0.237209850143939,0.0369101211041721,60.73,-0.0881381381381381,"NO"
64857,"SRPT","SAREPTA THERAPEUTICS INC",1.5182917732038,0.516870616347525,-0.00665533159383158,109.13,0.961358734723221,"YES"
64891,"RL","RALPH LAUREN CORP",0.809812999377031,-0.169592894147711,-0.0356633475225076,103.46,-0.00221815025556952,"NO"
64901,"MMS","MAXIMUS INC",1.30972578876189,-0.208427485570055,-0.0483982092381182,65.09,-0.0906677842972897,"NO"
64910,"EDPFY","EDP ENERGIAS DE PORTUGAL SA",-2.27672261227538,0.119677538315321,-0.0657078486537191,34.855,0.00611956239355703,"NO"
64915,"INTT","INTEST CORP",1.6077371763466,0.44987063884457,-0.0760830402212712,6.13,-0.291329479768786,"NO"
64925,"BXP","BOSTON PROPERTIES INC",0.0219364563524004,-0.543044724099424,0.209752165886781,112.55,-0.134430516034761,"NO"
64929,"SLP","SIMULATIONS PLUS INC",1.6450868135808,0.283234389478422,-0.120877063613173,19.82,0.27459807073955,"NO"
64934,"GRIF","GRIFFIN INDUSTRIAL REALTY",1.59998774354219,0.174819082136244,0.0714637215788315,35.45,-0.0287671232876712,"NO"
64979,"PPBI","PACIFIC PREMIER BANCORP INC",1.3092215484764,0.0197587977716714,0.0907311623678698,25.52,-0.362,"NO"
64997,"FIX","COMFORT SYSTEMS USA INC",1.37797204497021,0.118321729497326,-0.255542916731132,43.68,0.000687285223367724,"NO"
65003,"FRFC","FIRST ROBINSON FINANCIAL CP",1.42504146922333,-0.40880417163408,-0.0958960764111165,60,0.479654747225647,"YES"
65006,"HLX","HELIX ENERGY SOLUTIONS GROUP",1.22942244892622,0.481802470665667,-0.297904585155453,5.41,-0.282493368700265,"NO"
65009,"AROC","ARCHROCK INC",1.37019185502999,0.391835450200564,-0.282599320269979,7.49,-0.286666666666667,"NO"
65011,"HSKA","HESKA CORP",1.55852181316569,-0.109060910342337,-0.113018756984123,86.1,0.0734322403690313,"NO"
65021,"EGHT","8X8 INC",1.58224157495269,0.632995788672643,0.11614151906696,18.04,0.279432624113475,"NO"
65050,"GLBZ","GLEN BURNIE BANCORP",1.60005181847286,0.290605563720008,-0.0249734344569129,10.43,-0.0566208393632416,"NO"
65084,"CXW","CORECIVIC INC",1.06024808506194,0.0409895172651258,0.0588151283153053,17.83,-0.207555555555556,"NO"
65106,"OZK","BANK OZK",0.457008180326187,-0.241303602293333,0.0754328622404013,22.83,-0.528792569659443,"NO"
65108,"JLL","JONES LANG LASALLE INC",0.149783085990606,-1.36079555026532,-0.024599228677722,126.6,-0.149936211643054,"NO"
65136,"PPBN","PINNACLE BANKSHARES CORP",1.58250962615736,-0.110652307079337,-0.0152950052651985,27.45,-0.0694915254237288,"NO"
65176,"EVBN","EVANS BANCORP INC",1.5151983617739,-0.136762394533974,0.0188461162530887,32.51,-0.224105011933174,"NO"
65220,"CRZO","CARRIZO OIL & GAS INC",1.14482089965485,0.388616048536871,-0.169991222077613,11.29,-0.469454887218045,"NO"
65226,"QADA","QAD INC",1.61406573035773,0.377738667759675,-0.123533115431357,42.43,0.146756756756757,"NO"
65228,"UMPQ","UMPQUA HOLDINGS CORP",0.504347328504558,0.239103120690399,0.267380761540446,15.9,-0.235576923076923,"NO"
65230,"TRCY","TRI CITY BANKSHARES CORP",1.52289663220309,-0.00335602212489798,0.0058690863563472,19,-0.0887290167865708,"NO"
65235,"DHIL","DIAMOND HILL INVESTMENT GRP",1.1848221016543,-3.49519615347061,0.178214755858662,149.45,-0.276831510693893,"NO"
65248,"MT","ARCELORMITTAL",-11.9194151583421,0.653459541870098,-3.55638851463369,20.67,-0.360259981429898,"NO"
65275,"BFAM","BRIGHT HORIZONS FAMILY SOLTN",1.16656106451077,-0.25809773377093,-0.118455076667888,111.45,0.18563829787234,"NO"
65290,"SLG","SL GREEN REALTY CORP",0.559259600233375,-0.16923176435799,0.400812554759649,79.08,-0.216486673932428,"NO"
65343,"PSMT","PRICESMART INC",1.43529926401207,-0.273827304901561,-0.175631187437629,66.89,-0.21766081871345,"NO"
65365,"NICK","NICHOLAS FINANCIAL INC",1.63985080340378,0.450892966209467,-0.15388701641424,10.4,0.181818181818182,"NO"
65374,"OMEX","ODYSSEY MARINE EXPLORATION",1.63233249918932,0.556601949725168,-0.1693426976909,3.33,-0.116710875331565,"NO"
65376,"SIGA","SIGA TECHNOLOGIES INC",1.59031077632784,0.529418563914739,-0.0916485014774802,7.9,0.628865979381444,"YES"
65380,"ESLT","ELBIT SYSTEMS LTD",0.909087043984909,-1.09218254905571,-0.245007865150189,114.02,-0.144571985895416,"NO"
65399,"MTOR","MERITOR INC",1.3949765011644,0.238914316333174,-0.0829604099778581,16.91,-0.27919863597613,"NO"
65406,"PETS","PETMED EXPRESS INC",1.5314612914407,0.0101528042393134,-0.23341201787868,23.26,-0.488791208791209,"NO"
65417,"YUM","YUM BRANDS INC",-0.882032249796907,-0.58604602207849,-0.62738822983098,91.92,0.126332557284647,"NO"
65421,"FARO","FARO TECHNOLOGIES INC",1.58916817523334,0.373175435552998,-0.0318550790892895,40.64,-0.13531914893617,"NO"
65430,"PLCE","CHILDRENS PLACE INC",1.26806297974417,-1.22891356502835,-0.263220686770554,149.4,0.373161764705882,"YES"
65444,"SSFN","STEWARDSHIP FINANCIAL CORP",1.59066359020396,0.291151209707277,-0.0136983095757508,9.1,-0.11219512195122,"NO"
65460,"RDCM","RADCOM",1.60098015615038,0.281259939526287,0.019255078895225,7.42,-0.626196473551637,"NO"
65464,"AMEN","AMEN PROPERTIES INC",0.129087525957148,-13.2557015684901,0.383516541915244,690,0.422680412371134,"YES"
65467,"FCCY","1ST CONSTITUTION BANCORP",1.58561536201164,0.202539458137794,-0.0131649786619618,19.93,0.0890710382513661,"NO"
65540,"UEPS","NET 1 UEPS TECHNOLOGIES INC",1.4539660213188,0.272053490889917,-0.120874969658174,4.69,-0.605550883095038,"NO"
65548,"CAC","CAMDEN NATIONAL CORP",1.45857523539058,-0.0974390301133842,0.0636219923831173,35.97,-0.14621409921671,"NO"
65552,"INVE","IDENTIV INC",1.63522297264558,0.536623276838808,-0.085413677655345,3.6,0.0778443113772456,"NO"
65556,"NLY","ANNALY CAPITAL MANAGEMENT",-4.43377527087245,0.66778203945275,1.20769163336798,9.82,-0.174095878889823,"NO"
65587,"NRC","NATIONAL RESEARCH CORP",1.49395720328023,0.0916845519191793,-0.010496938125116,38.14,0.022520107238606,"NO"
65590,"SRI","STONERIDGE INC",1.4460660962711,0.129802531823426,-0.198680373349534,24.65,0.0783027121609798,"NO"
65605,"RBA","RITCHIE BROS AUCTIONEERS INC",1.09767951080306,0.211763230033439,-0.00733822218479703,32.72,0.0932175075175409,"NO"
65607,"OSIS","OSI SYSTEMS INC",1.64945073597692,0.382104124461102,-0.0641985451292806,73.3,0.138552345448897,"NO"
65609,"CHRW","C H ROBINSON WORLDWIDE INC",0.0172475624288793,-0.45072350588615,-0.479662281816467,84.09,-0.0561230216634864,"NO"
65615,"CHH","CHOICE HOTELS INTL INC",1.27486374317797,-0.168849228279194,-0.0169248420039324,71.58,-0.0775773195876288,"NO"
65640,"IRET","INVESTORS REAL ESTATE TRUST",1.45322444577929,0.884646896644615,0.179089443500199,5.43,-0.0717948717948718,"NO"
65662,"CHL","CHINA MOBILE LTD",-35.8213529666254,1.77939303485244,-9.98834379086947,48,-0.0502572220023743,"NO"
65671,"DRQ","DRIL-QUIP INC",1.61870642482772,0.708705769695683,-0.0473452296807779,30.03,-0.370440251572327,"NO"
65689,"MBWM","MERCANTILE BANK CORP",1.47394549324714,-0.0654861868996249,0.0229123323587602,28.26,-0.201017811704835,"NO"
65702,"CWST","CASELLA WASTE SYS INC  -CL A",1.5276283739462,0.32199689355497,-0.128497997752491,28.49,0.237619461337967,"NO"
65710,"EPR","EPR PROPERTIES",0.838433681698812,-0.562615970801998,0.187971985566876,64.03,-0.0218454017720744,"NO"
65717,"LTS","LADENBURG THALMANN FINL SERV",1.19544570266692,0.385422979074994,0.191556036399747,2.33,-0.262658227848101,"NO"
65718,"GPI","GROUP 1 AUTOMOTIVE INC",0.558532060257414,-1.51454371920182,-0.250972048109663,52.72,-0.257150908834719,"NO"
65732,"CSU","CAPITAL SENIOR LIVING CORP",1.57338117548683,0.54513348684152,0.0582538201163416,6.8,-0.49592290585619,"NO"
65765,"CTIB","CTI INDUSTRIES CORP",1.6418211752632,0.50661956541811,-0.209501434491287,3.0861,-0.241800358695919,"NO"
65772,"MTD","METTLER-TOLEDO INTL INC",0.554258607918264,-4.31529350133268,-0.0175468888026123,565.58,-0.0870674070247933,"NO"
65796,"MOFG","MIDWESTONE FINANCIAL GROUP",1.5308508642745,0.0583777260158411,0.0227948151111775,24.83,-0.259469132120489,"NO"
65800,"CPFH","CAPITAL FINANCIAL HLDGS INC",1.78825767241183,4.0638923835276,0.27821626788376,1290,0.29,"NO"
65831,"SAH","SONIC AUTOMOTIVE INC  -CL A",0.883445481883614,0.00701961163009622,-0.227522964668059,13.76,-0.25420054200542,"NO"
65872,"PGNX","PROGENICS PHARMACEUTICAL INC",1.56990400579999,0.556781693429622,-0.0910267748994668,4.2,-0.294117647058824,"NO"
65884,"SBBX","SB ONE BANCORP",1.57711944171525,0.131906645233709,-0.00672605460441807,20.44,-0.238733705772812,"NO"
65886,"AMG","AFFILIATED MANAGERS GRP INC",-0.17076173914711,-2.18250127761704,-0.770580333849807,97.44,-0.525261875761267,"NO"
65896,"GEOS","GEOSPACE TECHNOLOGIES CORP",1.7050302751021,0.7792265830375,-0.334484155792578,10.31,-0.20508866615266,"NO"
65899,"RNWK","REALNETWORKS INC",1.60380665336065,0.463514748348315,0.030092438676682,2.31,-0.324561403508772,"NO"
65924,"CSBB","CSB BANCORP INC/OH",1.54217857655906,-0.305040109978204,0.00447712169663855,38.5,0.162790697674419,"NO"
65944,"ASRT","ASSERTIO THERAPEUTICS INC",1.59935381981818,0.70010561111489,-0.0121407637699252,3.61,-0.551552795031056,"NO"
65958,"CFFI","C&F FINANCIAL CORP",1.53190904016227,-0.187974389437325,0.0333895473832176,53.21,-0.0825862068965517,"NO"
65986,"BB","BLACKBERRY LTD",0.528627720261293,0.617412551346207,0.354092835479366,8.79,-0.183844011142061,"NO"
66016,"INGR","INGREDION INC",0.358719098790472,-1.20549662393045,-0.336274108357329,91.4,-0.34620886981402,"NO"
66032,"POWI","POWER INTEGRATIONS INC",1.48937782952944,-0.0294427034225177,-0.0140241638116795,60.98,-0.170904146838885,"NO"
